Organization,Category,Mission/Goals,Service Area (Region),County,Also Serving,Region,Website,Contact Person,Email,Phone
East Indiana Area Health Education Center (Jennings),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Jennings,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Jefferson),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Jefferson,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Ohio),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Ohio,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Ripley),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Ripley,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Rush),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Rush,,6,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Switzerland),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Switzerland,,9,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Union),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Union,,6,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
East Indiana Area Health Education Center (Wayne),Regional Planning Initiatives,"The mission of the Indiana AHEC Network is to improve health by recruiting, educating and retaining healthcare professionals for underserved communities in Indiana.","Bartholomew, Dearborn, Decatur, Fayette, Franklin, Henry, Jennings, Jefferson, Ohio, Ripley, Rush, Switzerland, Union, and Wayne counties",Wayne,,6,http://www.eiahec.org/,Rhonda Savage,rhonda.savage@eiahec.org,812-212-3210
EcO15 (Bartholomew),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Bartholomew,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Dearborn),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Dearborn,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Decatur),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Decatur,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Franklin),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Franklin,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Jackson),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Jackson,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Jefferson),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Jefferson,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Jennings),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Jennings,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Ohio),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Ohio,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Ripley),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Ripley,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
EcO15 (Switzerland),Regional Planning Initiative,Economic Opportunities through Education by 2015 (EcO15)ÿis creating a regional system of life-long learning by connecting the residents of ten counties within rural Southeast Indiana to better economic opportunities through education by the year 2015 and beyond.ÿ,n/a,Switzerland,"Dearborn, Decatur, Franklin, Jackson, Jefferson, Jennings, Ohio, Ripley, Switzerland",9,http://www.eco15.org/,Not readily available,Not readily available,Not readily available
Franklin County Community Foundation Inc.,Community Foundation,Not Readily Available,n/a,Franklin,n/a,9,http://www.franklincountyindiana.info/,"Shelly Lunsford, Executive Director",fcfoundation@yahoo.com,765.647.6810
Heritage Fund: The Community Foundation of Bartholomew County,Community Foundation,Heritage Fund - the Community Foundation of Bartholomew County is created primarily to: Provide responsible stewardship of gifts donated for broad charitable purposes;Develop leadership to address community issues;Serve as a catalyst for positive change in partnership with others; Promote philanthropy broadly within the community,n/a,Bartholomew,n/a,9,http://www.heritagefundbc.com/,"Lyn Morgan, Program Officer",info@heritagefundbc.org,812-376-7772
Jennings County Community Foundation Inc.,Community Foundation,"Our Missionÿis to develop endowments that will greatly improve the quality of life for Jennings County residents in perpetuity; to provide responsible stewardship of those gifts; to promote leadership in addressing community issues; and to make grants in the fields of community service, social service, education, and the arts.ÿ",n/a,Jennings,n/a,9,http://www.jenningsfoundation.net/,"Barb Shaw, Executive Director",jccf@jeningsfoundation.net,812-346-5553
Ohio County Community Foundation Inc.,Community Foundation,"The mission of the Ohio County Community Foundation is to build, manage and distribute a lasting source ofÿ charitable resources for Ohio County.",n/a,Ohio,n/a,9,http://www.occfrisingsun.com/hist.html,Peggy Dickson,pdickson@occfrisingsun.com,812-438-9401
Region 9 Works Council (Bartholomew),Regional Works Council,The Works Councils are chargedÿwith facilitating sector partnerships within their region and enhancing the career readiness of Hoosier adults and high school students through the development and support of innovative career and technical education (CTE) curricula,n/a,Bartholomew,"Barholomew, Decatur, Franklin, Jackson, Jennings, Ripley, Dearborn, Jefferson, Ohio, Switzerland",9,http://in.gov/irwc/region9/index.htm,Not Readily Available,Not Readily Available,Not Readily Available
